Filename,Label,Value
./input/ICSE23_Reentrancy/0x039963c07e62eb7af39eeeb871cb2de9cbc65d78.sol,stage1_reentrancy!,0.9803593158721924
./input/ICSE23_Reentrancy/0x0459ebad0ba09901fda1441ee72e6cb664257f61.sol,stage1_reentrancy!,0.9673254489898682
./input/ICSE23_Reentrancy/0x05f49e3e0a27efa05d60c19cd8f0ecc951d3717e.sol,stage1_reentrancy!,1.1333215236663818
./input/ICSE23_Reentrancy/0x0da76de0916ef2da3c58a97e4d09d501c56a9f15.sol,stage1_reentrancy!,0.9523279666900635
./input/ICSE23_Reentrancy/0x0eb68f34efa0086e4136bca51fc4d0696580643e.sol,stage1_reentrancy!,0.9587218761444092
./input/ICSE23_Reentrancy/0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4.sol,stage1_reentrancy!,0.9495317935943604
./input/ICSE23_Reentrancy/0x2a98d8fc14b31b346ff6c56dc2a252c434f628f2.sol,stage1_reentrancy!,0.9402318000793457
./input/ICSE23_Reentrancy/0x3023868433f6086cd8ce0c4083fe2e11b37ce0b7.sol,stage1_reentrancy!,0.943885087966919
./input/ICSE23_Reentrancy/0x33813c2f2aab62ac88c234858a1f08448424828f.sol,stage1_reentrancy!,1.3555808067321777
./input/ICSE23_Reentrancy/0x4c67b3db1d4474c0ebb2db8bec4e345526d9e2fd.sol,stage1_No_reentrancy!,0.9409494400024414
./input/ICSE23_Reentrancy/0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,stage1_reentrancy!,0.9625465869903564
./input/ICSE23_Reentrancy/0x561eac93c92360949ab1f1403323e6db345cbf31.sol,stage1_reentrancy!,0.955146074295044
./input/ICSE23_Reentrancy/0x79ad73567e7f9a5b4a2d28264f78aff9d971cf14.sol,stage1_reentrancy!,1.1406664848327637
./input/ICSE23_Reentrancy/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,stage1_reentrancy!,0.9650492668151855
./input/ICSE23_Reentrancy/0x7c4393ee129d7856b5bd765c2d20b66f464ccd0f.sol,stage1_No_reentrancy!,0.8048012256622314
