Filename,Label,Value
./input/reentrancy_smartbugs/0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f.sol,stage1_reentrancy!,0.9860403537750244
./input/reentrancy_smartbugs/0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4.sol,stage1_reentrancy!,0.9914605617523193
./input/reentrancy_smartbugs/0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1.sol,stage1_reentrancy!,0.9942257404327393
./input/reentrancy_smartbugs/0x4e73b32ed6c35f570686b89848e5f39f20ecc106.sol,stage1_reentrancy!,0.9852592945098877
./input/reentrancy_smartbugs/0x561eac93c92360949ab1f1403323e6db345cbf31.sol,stage1_reentrancy!,1.0038983821868896
./input/reentrancy_smartbugs/0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839.sol,stage1_reentrancy!,0.9923849105834961
./input/reentrancy_smartbugs/0x7541b76cb60f4c60af330c208b0623b7f54bf615.sol,stage1_reentrancy!,0.9952950477600098
./input/reentrancy_smartbugs/0x7a8721a9d64c74da899424c1b52acbf58ddc9782.sol,stage1_reentrancy!,0.9939844608306885
./input/reentrancy_smartbugs/0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3.sol,stage1_reentrancy!,0.9993066787719727
./input/reentrancy_smartbugs/0x8c7777c45481dba411450c228cb692ac3d550344.sol,stage1_reentrancy!,1.011610984802246
./input/reentrancy_smartbugs/0x93c32845fae42c83a70e5f06214c8433665c2ab5.sol,stage1_reentrancy!,0.9256267547607422
./input/reentrancy_smartbugs/0x941d225236464a25eb18076df7da6a91d0f95e9e.sol,stage1_reentrancy!,0.9167344570159912
./input/reentrancy_smartbugs/0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b.sol,stage1_reentrancy!,0.9332034587860107
./input/reentrancy_smartbugs/0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8.sol,stage1_reentrancy!,0.9396302700042725
./input/reentrancy_smartbugs/0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12.sol,stage1_reentrancy!,0.9371137619018555
./input/reentrancy_smartbugs/0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e.sol,stage1_reentrancy!,0.921926736831665
./input/reentrancy_smartbugs/0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f.sol,stage1_reentrancy!,0.9106318950653076
./input/reentrancy_smartbugs/0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888.sol,stage1_reentrancy!,0.923534631729126
./input/reentrancy_smartbugs/0xcead721ef5b11f1a7b530171aab69b16c5e66b6e.sol,stage1_reentrancy!,0.9242305755615234
./input/reentrancy_smartbugs/0xf015c35649c82f5467c9c74b7f28ee67665aad68.sol,stage1_reentrancy!,0.96462082862854
./input/reentrancy_smartbugs/etherbank.sol,stage1_reentrancy!,0.9066290855407715
./input/reentrancy_smartbugs/etherstore.sol,stage1_reentrancy!,0.8944070339202881
./input/reentrancy_smartbugs/modifier_reentrancy.sol,stage1_reentrancy!,0.9567804336547852
./input/reentrancy_smartbugs/reentrance.sol,stage1_reentrancy!,0.8961119651794434
./input/reentrancy_smartbugs/reentrancy_bonus.sol,stage1_reentrancy!,0.9247500896453857
./input/reentrancy_smartbugs/reentrancy_cross_function.sol,stage1_reentrancy!,0.9237582683563232
./input/reentrancy_smartbugs/reentrancy_dao.sol,stage1_reentrancy!,0.9063253402709961
./input/reentrancy_smartbugs/reentrancy_insecure.sol,stage1_reentrancy!,0.9121782779693604
./input/reentrancy_smartbugs/reentrancy_simple.sol,stage1_reentrancy!,0.9001798629760742
./input/reentrancy_smartbugs/simple_dao.sol,stage1_reentrancy!,0.9056568145751953
./input/reentrancy_smartbugs/spank_chain_payment.sol,stage1_No_reentrancy!,3.331127405166626
