Filename,Label,Value
./input/all_contract/ABNB_1.sol,stage1_reentrancy!,24.315839052200317
./input/all_contract/AccessToken_1.sol,stage1_No_reentrancy!,1.4564666748046875
./input/all_contract/AccessToken_2.sol,stage1_No_reentrancy!,1.421257734298706
./input/all_contract/ACOToken_1.sol,stage1_No_reentrancy!,2.335317611694336
./input/all_contract/ACOToken_2.sol,stage1_No_reentrancy!,2.4147520065307617
./input/all_contract/ACOToken_3.sol,stage1_No_reentrancy!,2.2725841999053955
./input/all_contract/ACOToken_4.sol,stage1_No_reentrancy!,2.4535863399505615
./input/all_contract/ACOToken_5.sol,stage1_No_reentrancy!,2.2970402240753174
./input/all_contract/AddressArrayUtils_10.sol,stage1_No_reentrancy!,1.171579122543335
./input/all_contract/AddressArrayUtils_11.sol,stage1_No_reentrancy!,1.1354968547821045
./input/all_contract/AddressArrayUtils_1.sol,stage1_No_reentrancy!,1.1612954139709473
./input/all_contract/AddressArrayUtils_2.sol,stage1_No_reentrancy!,1.2035870552062988
./input/all_contract/AddressArrayUtils_3.sol,stage1_No_reentrancy!,1.2074000835418701
./input/all_contract/AddressArrayUtils_4.sol,stage1_No_reentrancy!,1.2083032131195068
./input/all_contract/AddressArrayUtils_5.sol,stage1_No_reentrancy!,1.2506074905395508
./input/all_contract/AddressArrayUtils_6.sol,stage1_No_reentrancy!,1.2592735290527344
./input/all_contract/AddressArrayUtils_7.sol,stage1_No_reentrancy!,1.2455511093139648
./input/all_contract/AddressArrayUtils_8.sol,stage1_No_reentrancy!,1.2107901573181152
./input/all_contract/AddressArrayUtils_9.sol,stage1_No_reentrancy!,1.209172248840332
./input/all_contract/AddressResolver_10.sol,stage1_No_reentrancy!,1.1100730895996094
./input/all_contract/AddressResolver_11.sol,stage1_No_reentrancy!,1.1117656230926514
./input/all_contract/AddressResolver_12.sol,stage1_No_reentrancy!,1.1208407878875732
./input/all_contract/AddressResolver_13.sol,stage1_No_reentrancy!,1.1151549816131592
./input/all_contract/AddressResolver_14.sol,stage1_No_reentrancy!,1.101667881011963
./input/all_contract/AddressResolver_15.sol,stage1_No_reentrancy!,1.112025260925293
./input/all_contract/AddressResolver_16.sol,stage1_No_reentrancy!,1.1186654567718506
./input/all_contract/AddressResolver_17.sol,stage1_No_reentrancy!,1.1067516803741455
./input/all_contract/AddressResolver_18.sol,stage1_No_reentrancy!,1.0966992378234863
./input/all_contract/AddressResolver_19.sol,stage1_No_reentrancy!,1.106377363204956
./input/all_contract/AddressResolver_1.sol,stage1_No_reentrancy!,1.1093418598175049
./input/all_contract/AddressResolver_20.sol,stage1_No_reentrancy!,1.2433171272277832
./input/all_contract/AddressResolver_21.sol,stage1_No_reentrancy!,1.1300160884857178
