[INFO] | 2023-07-06 06:37:24 AM | analyzer.OwnerManager_17 | Analysis started at: 2023-07-06 06:37:24 AM
[INFO] | 2023-07-06 06:37:25 AM | analyzer.OwnerManager_17 | Return summary generated for removeOwner
[INFO] | 2023-07-06 06:37:25 AM | analyzer.OwnerManager_17 | Range graph generated
[INFO] | 2023-07-06 06:37:25 AM | analyzer.OwnerManager_17 | Processed function removeOwner
[INFO] | 2023-07-06 06:37:25 AM | analyzer.OwnerManager_17 | Value Range Analysis took 0.006832 seconds
[INFO] | 2023-07-06 06:37:25 AM | analyzer.OwnerManager_17 | Value Range Analysis finished
[INFO] | 2023-07-06 06:37:25 AM | analyzer.OwnerManager_17 | Storage dependency graph compostion started!
[INFO] | 2023-07-06 06:37:25 AM | analyzer.OwnerManager_17 | Storage dependency graph compostion finished!
[INFO] | 2023-07-06 06:37:25 AM | analyzer.OwnerManager_17 | Dependency detection started!
[INFO] | 2023-07-06 06:37:25 AM | analyzer.OwnerManager_17 | Dependency detection finished!
[INFO] | 2023-07-06 06:37:25 AM | analyzer.OwnerManager_17 | Static Analysis took 0.823722 seconds
[INFO] | 2023-07-06 06:37:25 AM | analyzer.OwnerManager_17 | Dependency does not exist
[INFO] | 2023-07-06 06:37:25 AM | analyzer.OwnerManager_17 | Symbolic execution is not needed!
[INFO] | 2023-07-06 06:37:25 AM | analyzer.OwnerManager_17 | Analysis finished!
[INFO] | 2023-07-06 06:37:25 AM | analyzer.OwnerManager_17 | Analysis took 0.823870 seconds
[INFO] | 2023-07-06 06:37:25 AM | analyzer.OwnerManager_17 | Analysis finished at: 2023-07-06 06:37:25 AM
